customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
CUST_00478,100,5,5820.5,3,4,2,342,Others
CUST_00479,376,2,1785.67,1,1,1,111,Lost Customers
CUST_00480,25,2,17523.260000000002,5,1,5,515,Others
CUST_00481,364,4,3096.07,1,3,1,131,At Risk
CUST_00482,130,3,8821.72,3,2,3,323,Others
CUST_00483,58,4,16278.42,4,3,5,435,Others
CUST_00484,54,2,1864.53,4,1,1,411,Others
CUST_00485,37,4,10229.88,5,3,3,533,Others
CUST_00486,21,5,11356.369999999999,5,4,4,544,Loyal Customers
CUST_00487,227,2,8919.23,2,1,3,213,Lost Customers
CUST_00488,24,6,16301.859999999999,5,4,5,545,Loyal Customers
CUST_00489,194,2,4260.43,2,1,2,212,Lost Customers
CUST_00490,142,5,12235.689999999999,3,4,4,344,Others
CUST_00491,161,7,8592.91,3,5,3,353,Others
CUST_00492,261,5,6600.09,2,4,2,242,At Risk
CUST_00493,164,3,6984.9,3,2,2,322,Others
CUST_00494,60,6,9868.75,4,4,3,443,Loyal Customers
CUST_00495,10,3,3753.33,5,2,1,521,Others
CUST_00496,99,4,13557.900000000001,3,3,4,334,Others
CUST_00497,51,8,9302.81,4,5,3,453,Loyal Customers
CUST_00498,3,7,22467.66,5,5,5,555,Champions
CUST_00499,24,9,31565.28,5,5,5,555,Champions
CUST_00500,280,7,22575.22,1,5,5,155,At Risk
CUST_00501,319,1,6765.32,1,1,2,112,Lost Customers
CUST_00502,133,5,11839.21,3,4,4,344,Others
CUST_00503,209,3,7673.990000000001,2,2,3,223,Lost Customers
CUST_00504,87,7,22728.64,4,5,5,455,Loyal Customers
CUST_00505,506,1,661.01,1,1,1,111,Lost Customers
CUST_00506,149,8,16950.9,3,5,5,355,Others
CUST_00507,36,2,2104.56,5,1,1,511,Others
CUST_00508,91,3,9053.57,4,2,3,423,Others
CUST_00509,92,3,15848.779999999999,3,2,5,325,Others
CUST_00510,626,2,7596.96,1,1,3,113,Lost Customers
CUST_00511,9,1,1705.12,5,1,1,511,Others
CUST_00512,361,2,4114.57,1,1,2,112,Lost Customers
CUST_00513,140,5,18108.84,3,4,5,345,Others
CUST_00514,190,2,8256.46,2,1,3,213,Lost Customers
CUST_00515,226,3,4649.24,2,2,2,222,Lost Customers
CUST_00516,357,4,15227.58,1,3,4,134,At Risk
CUST_00517,178,8,10032.27,2,5,3,253,At Risk
CUST_00518,357,6,15491.58,1,4,5,145,At Risk
CUST_00519,132,6,14888.28,3,4,4,344,Others
CUST_00520,300,3,6971.65,1,2,2,122,Lost Customers
CUST_00521,268,3,5046.34,2,2,2,222,Lost Customers
CUST_00522,87,4,9169.93,4,3,3,433,Others
CUST_00523,471,2,10438.22,1,1,3,113,Lost Customers
CUST_00524,120,5,15808.5,3,4,5,345,Others
CUST_00525,371,2,8484.84,1,1,3,113,Lost Customers
CUST_00526,441,3,7592.36,1,2,3,123,Lost Customers
CUST_00527,74,4,5437.75,4,3,2,432,Others
CUST_00528,9,5,6225.490000000001,5,4,2,542,Loyal Customers
CUST_00529,569,3,12623.59,1,2,4,124,Lost Customers
CUST_00530,216,4,4904.07,2,3,2,232,At Risk
CUST_00531,194,3,3112.27,2,2,1,221,Lost Customers
CUST_00532,107,4,14768.17,3,3,4,334,Others
CUST_00533,258,5,11800.95,2,4,4,244,At Risk
CUST_00534,153,3,3473.71,3,2,1,321,Others
CUST_00535,287,2,12746.36,1,1,4,114,Lost Customers
CUST_00536,129,5,9095.79,3,4,3,343,Others
CUST_00537,162,4,4523.82,3,3,2,332,Others
CUST_00538,186,3,7515.84,2,2,3,223,Lost Customers
CUST_00539,88,6,23125.54,4,4,5,445,Loyal Customers
CUST_00540,58,2,3132.2799999999997,4,1,1,411,Others
CUST_00541,184,4,6875.139999999999,2,3,2,232,At Risk
CUST_00542,41,6,14055.220000000001,4,4,4,444,Loyal Customers
CUST_00543,53,6,13298.91,4,4,4,444,Loyal Customers
CUST_00544,119,5,6664.700000000001,3,4,2,342,Others
CUST_00545,150,3,4417.98,3,2,2,322,Others
CUST_00546,34,8,16696.9,5,5,5,555,Champions
CUST_00547,17,9,25145.36,5,5,5,555,Champions
CUST_00548,56,4,3591.53,4,3,1,431,Others
CUST_00549,271,4,8536.16,2,3,3,233,At Risk
CUST_00550,90,5,10781.59,4,4,4,444,Loyal Customers
CUST_00551,171,9,25364.79,2,5,5,255,At Risk
CUST_00552,298,6,13657.279999999999,1,4,4,144,At Risk
CUST_00553,74,6,8046.85,4,4,3,443,Loyal Customers
CUST_00554,93,6,23664.800000000003,3,4,5,345,Others
CUST_00555,143,6,9758.09,3,4,3,343,Others
CUST_00556,61,8,18225.05,4,5,5,455,Loyal Customers
CUST_00557,204,3,3162.3,2,2,1,221,Lost Customers
CUST_00558,63,2,4838.77,4,1,2,412,Others
CUST_00559,71,1,5520.39,4,1,2,412,Others
CUST_00560,38,4,11340.58,5,3,4,534,Others
CUST_00561,81,5,13667.619999999999,4,4,4,444,Loyal Customers
CUST_00562,124,2,1885.25,3,1,1,311,Others
CUST_00563,164,2,3620.6000000000004,3,1,1,311,Others
CUST_00564,188,3,7718.6,2,2,3,223,Lost Customers
CUST_00565,6,7,24361.789999999997,5,5,5,555,Champions
CUST_00566,248,4,10692.630000000001,2,3,3,233,At Risk
CUST_00567,7,8,26641.260000000002,5,5,5,555,Champions
CUST_00568,451,3,18786.45,1,2,5,125,Lost Customers
CUST_00569,94,1,322.66,3,1,1,311,Others
CUST_00570,261,2,395.46,2,1,1,211,Lost Customers
CUST_00571,317,2,6768.77,1,1,2,112,Lost Customers
CUST_00572,42,5,23222.29,4,4,5,445,Loyal Customers
CUST_00573,263,5,8656.49,2,4,3,243,At Risk
CUST_00574,257,2,2885.96,2,1,1,211,Lost Customers
CUST_00575,29,6,16293.51,5,4,5,545,Loyal Customers
CUST_00576,240,2,1361.3999999999999,2,1,1,211,Lost Customers
CUST_00577,146,6,25175.15,3,4,5,345,Others
CUST_00578,11,3,11955.36,5,2,4,524,Others
CUST_00579,87,6,13065.22,4,4,4,444,Loyal Customers
CUST_00580,166,2,1135.9,2,1,1,211,Lost Customers
CUST_00581,121,4,13957.130000000001,3,3,4,334,Others
CUST_00582,45,7,19604.6,4,5,5,455,Loyal Customers
CUST_00583,94,1,410.55,3,1,1,311,Others
CUST_00584,50,3,4755.0,4,2,2,422,Others
CUST_00585,105,2,1416.7,3,1,1,311,Others
CUST_00586,270,6,9034.119999999999,2,4,3,243,At Risk
CUST_00587,459,4,11475.099999999999,1,3,4,134,At Risk
CUST_00588,39,7,23549.09,4,5,5,455,Loyal Customers
CUST_00589,76,2,9884.92,4,1,3,413,Others
CUST_00590,390,3,6470.96,1,2,2,122,Lost Customers
CUST_00591,126,3,4125.99,3,2,2,322,Others
CUST_00592,20,3,13650.27,5,2,4,524,Others
CUST_00593,518,3,7441.82,1,2,3,123,Lost Customers
CUST_00594,722,1,4899.8,1,1,2,112,Lost Customers
CUST_00595,352,2,9196.86,1,1,3,113,Lost Customers
CUST_00596,94,8,20136.36,3,5,5,355,Others
CUST_00597,80,6,14366.47,4,4,4,444,Loyal Customers
CUST_00598,26,7,10067.58,5,5,3,553,Loyal Customers
CUST_00599,249,7,13014.59,2,5,4,254,At Risk
CUST_00600,105,2,7032.43,3,1,2,312,Others
CUST_00601,68,6,10312.03,4,4,3,443,Loyal Customers
CUST_00602,128,3,7705.75,3,2,3,323,Others
CUST_00603,179,2,2424.94,2,1,1,211,Lost Customers
CUST_00604,146,6,13392.47,3,4,4,344,Others
CUST_00605,285,3,11700.85,1,2,4,124,Lost Customers
CUST_00606,272,3,9691.73,2,2,3,223,Lost Customers
CUST_00607,91,4,4122.32,4,3,2,432,Others
CUST_00608,191,3,15889.18,2,2,5,225,Lost Customers
CUST_00609,47,4,10982.99,4,3,4,434,Others
CUST_00610,127,6,8047.799999999999,3,4,3,343,Others
CUST_00611,31,5,20232.42,5,4,5,545,Loyal Customers
CUST_00612,296,5,12358.76,1,4,4,144,At Risk
CUST_00613,251,3,7202.459999999999,2,2,3,223,Lost Customers
CUST_00614,35,3,12907.31,5,2,4,524,Others
CUST_00615,288,1,1028.23,1,1,1,111,Lost Customers
CUST_00616,239,3,3308.66,2,2,1,221,Lost Customers
CUST_00617,13,6,14756.789999999999,5,4,4,544,Loyal Customers
CUST_00618,183,4,7007.76,2,3,2,232,At Risk
CUST_00619,14,3,7743.82,5,2,3,523,Others
CUST_00620,150,1,882.75,3,1,1,311,Others
CUST_00621,362,3,3884.98,1,2,1,121,Lost Customers
CUST_00622,330,3,18382.24,1,2,5,125,Lost Customers
CUST_00623,164,6,20315.8,3,4,5,345,Others
CUST_00624,59,4,5836.33,4,3,2,432,Others
CUST_00625,14,5,5541.46,5,4,2,542,Loyal Customers
CUST_00626,400,4,10004.57,1,3,3,133,At Risk
CUST_00628,111,6,4364.4,3,4,2,342,Others
CUST_00629,259,4,4230.469999999999,2,3,2,232,At Risk
CUST_00630,43,5,7354.74,4,4,3,443,Loyal Customers
CUST_00631,135,2,4032.75,3,1,1,311,Others
CUST_00632,205,3,12645.29,2,2,4,224,Lost Customers
CUST_00633,19,5,11590.59,5,4,4,544,Loyal Customers
CUST_00634,102,7,14017.33,3,5,4,354,Others
CUST_00635,10,7,15442.69,5,5,5,555,Champions
CUST_00636,44,5,17755.489999999998,4,4,5,445,Loyal Customers
CUST_00637,173,2,6296.8,2,1,2,212,Lost Customers
CUST_00638,132,2,9701.34,3,1,3,313,Others
CUST_00639,3,4,3431.53,5,3,1,531,Others
CUST_00640,31,3,3801.11,5,2,1,521,Others
CUST_00641,113,4,12595.54,3,3,4,334,Others
CUST_00642,490,1,840.1,1,1,1,111,Lost Customers
CUST_00643,51,4,23656.440000000002,4,3,5,435,Others
CUST_00644,444,2,8187.41,1,1,3,113,Lost Customers
CUST_00645,8,4,6204.870000000001,5,3,2,532,Others
CUST_00646,56,5,9270.59,4,4,3,443,Loyal Customers
CUST_00647,333,2,2372.84,1,1,1,111,Lost Customers
CUST_00648,271,2,5590.99,2,1,2,212,Lost Customers
CUST_00649,560,2,10016.9,1,1,3,113,Lost Customers
CUST_00650,14,5,26655.0,5,4,5,545,Loyal Customers
CUST_00651,179,8,35880.62,2,5,5,255,At Risk
CUST_00652,27,8,35211.8,5,5,5,555,Champions
CUST_00653,107,6,7902.719999999999,3,4,3,343,Others
CUST_00654,40,2,3553.21,4,1,1,411,Others
CUST_00655,41,3,9395.5,4,2,3,423,Others
CUST_00656,145,5,17177.87,3,4,5,345,Others
CUST_00657,132,3,2793.33,3,2,1,321,Others
CUST_00658,21,5,10605.09,5,4,3,543,Loyal Customers
CUST_00659,60,6,7244.740000000001,4,4,3,443,Loyal Customers
CUST_00660,323,4,10670.71,1,3,3,133,At Risk
CUST_00661,136,3,6092.450000000001,3,2,2,322,Others
CUST_00662,34,7,10108.05,5,5,3,553,Loyal Customers
CUST_00663,320,4,8742.59,1,3,3,133,At Risk
CUST_00664,34,2,7128.59,5,1,2,512,Others
CUST_00665,652,2,4236.97,1,1,2,112,Lost Customers
CUST_00666,47,3,2030.13,4,2,1,421,Others
CUST_00667,261,4,23769.38,2,3,5,235,At Risk
CUST_00668,87,3,2266.9300000000003,4,2,1,421,Others
CUST_00669,273,4,8312.9,2,3,3,233,At Risk
CUST_00670,65,1,402.6,4,1,1,411,Others
CUST_00671,17,5,6951.139999999999,5,4,2,542,Loyal Customers
CUST_00672,52,8,21650.690000000002,4,5,5,455,Loyal Customers
CUST_00673,86,4,3074.55,4,3,1,431,Others
CUST_00674,83,3,7620.59,4,2,3,423,Others
CUST_00675,10,3,11101.130000000001,5,2,4,524,Others
CUST_00676,22,2,1695.1399999999999,5,1,1,511,Others
CUST_00677,27,7,6133.87,5,5,2,552,Loyal Customers
CUST_00678,49,5,9346.47,4,4,3,443,Loyal Customers
CUST_00679,370,4,11064.04,1,3,4,134,At Risk
CUST_00680,22,4,5833.67,5,3,2,532,Others
CUST_00681,349,3,7651.39,1,2,3,123,Lost Customers
CUST_00682,424,1,1488.29,1,1,1,111,Lost Customers
CUST_00683,21,3,11210.01,5,2,4,524,Others
CUST_00684,244,3,4757.25,2,2,2,222,Lost Customers
CUST_00685,395,3,6727.15,1,2,2,122,Lost Customers
CUST_00686,237,4,15169.289999999999,2,3,4,234,At Risk
CUST_00687,122,4,11027.46,3,3,4,334,Others
CUST_00688,4,3,8789.0,5,2,3,523,Others
CUST_00689,57,7,20246.09,4,5,5,455,Loyal Customers
CUST_00691,12,4,4247.0599999999995,5,3,2,532,Others
CUST_00692,143,4,8557.55,3,3,3,333,Others
CUST_00693,6,5,7216.16,5,4,3,543,Loyal Customers
CUST_00694,185,1,10288.25,2,1,3,213,Lost Customers
CUST_00695,41,5,16208.33,4,4,5,445,Loyal Customers
CUST_00696,69,5,7362.03,4,4,3,443,Loyal Customers
CUST_00697,55,6,10724.61,4,4,3,443,Loyal Customers
CUST_00698,13,6,18574.97,5,4,5,545,Loyal Customers
CUST_00699,459,1,309.28,1,1,1,111,Lost Customers
CUST_00700,12,7,9555.04,5,5,3,553,Loyal Customers
CUST_00701,108,1,5202.35,3,1,2,312,Others
CUST_00702,234,3,6240.4800000000005,2,2,2,222,Lost Customers
CUST_00703,24,5,16481.91,5,4,5,545,Loyal Customers
CUST_00704,396,4,14668.88,1,3,4,134,At Risk
CUST_00705,1,4,4775.65,5,3,2,532,Others
CUST_00706,491,1,2728.24,1,1,1,111,Lost Customers
CUST_00707,328,4,7476.62,1,3,3,133,At Risk
CUST_00708,165,4,5268.07,3,3,2,332,Others
CUST_00709,168,1,2797.48,2,1,1,211,Lost Customers
CUST_00710,62,5,11447.8,4,4,4,444,Loyal Customers
CUST_00711,321,3,9347.13,1,2,3,123,Lost Customers
CUST_00712,64,4,7815.5199999999995,4,3,3,433,Others
CUST_00713,8,7,6389.08,5,5,2,552,Loyal Customers
CUST_00714,41,4,6557.7,4,3,2,432,Others
CUST_00715,46,6,14722.89,4,4,4,444,Loyal Customers
CUST_00716,540,2,12267.0,1,1,4,114,Lost Customers
CUST_00717,25,2,3822.55,5,1,1,511,Others
CUST_00718,487,3,6820.6,1,2,2,122,Lost Customers
CUST_00719,19,4,5818.29,5,3,2,532,Others
CUST_00720,61,6,7753.13,4,4,3,443,Loyal Customers
CUST_00721,466,3,11019.619999999999,1,2,4,124,Lost Customers
CUST_00722,15,5,14085.2,5,4,4,544,Loyal Customers
CUST_00723,12,9,15163.58,5,5,4,554,Loyal Customers
CUST_00724,369,3,8337.25,1,2,3,123,Lost Customers
CUST_00725,166,3,2139.29,2,2,1,221,Lost Customers
CUST_00726,114,3,4859.2300000000005,3,2,2,322,Others
CUST_00727,6,7,11589.880000000001,5,5,4,554,Loyal Customers
CUST_00728,352,1,1152.64,1,1,1,111,Lost Customers
CUST_00729,258,2,5239.66,2,1,2,212,Lost Customers
CUST_00730,17,5,19676.8,5,4,5,545,Loyal Customers
CUST_00731,419,2,6130.67,1,1,2,112,Lost Customers
CUST_00732,92,6,18325.03,3,4,5,345,Others
CUST_00733,88,4,8676.07,4,3,3,433,Others
CUST_00735,63,7,14749.0,4,5,4,454,Loyal Customers
CUST_00736,205,4,4029.71,2,3,1,231,At Risk
CUST_00737,16,5,5038.79,5,4,2,542,Loyal Customers
CUST_00738,7,6,5469.29,5,4,2,542,Loyal Customers
CUST_00739,261,4,12727.7,2,3,4,234,At Risk
CUST_00740,2,9,14755.32,5,5,4,554,Loyal Customers
CUST_00741,77,3,13717.48,4,2,4,424,Others
CUST_00742,51,3,8555.04,4,2,3,423,Others
CUST_00743,80,7,33715.65,4,5,5,455,Loyal Customers
CUST_00744,703,1,81.86,1,1,1,111,Lost Customers
CUST_00745,113,4,14535.92,3,3,4,334,Others
CUST_00746,7,4,5859.46,5,3,2,532,Others
CUST_00747,28,5,7577.200000000001,5,4,3,543,Loyal Customers
CUST_00748,323,3,12837.93,1,2,4,124,Lost Customers
CUST_00749,29,4,8747.18,5,3,3,533,Others
CUST_00750,185,2,5866.2,2,1,2,212,Lost Customers
CUST_00751,410,2,1987.71,1,1,1,111,Lost Customers
CUST_00752,34,3,7363.23,5,2,3,523,Others
CUST_00753,363,1,2195.37,1,1,1,111,Lost Customers
CUST_00754,139,6,15234.91,3,4,4,344,Others
CUST_00755,145,3,8178.69,3,2,3,323,Others
CUST_00756,273,3,12277.869999999999,2,2,4,224,Lost Customers
CUST_00757,161,1,1260.19,3,1,1,311,Others
CUST_00758,109,6,12737.9,3,4,4,344,Others
CUST_00760,45,5,19894.06,4,4,5,445,Loyal Customers
CUST_00761,64,7,21905.46,4,5,5,455,Loyal Customers
CUST_00762,58,8,14756.72,4,5,4,454,Loyal Customers
CUST_00763,408,3,12400.28,1,2,4,124,Lost Customers
CUST_00764,64,6,10039.67,4,4,3,443,Loyal Customers
CUST_00765,483,7,15347.779999999999,1,5,4,154,At Risk
CUST_00766,168,6,10133.13,2,4,3,243,At Risk
CUST_00767,154,9,29033.969999999998,3,5,5,355,Others
CUST_00768,224,2,5913.42,2,1,2,212,Lost Customers
CUST_00769,51,5,20316.4,4,4,5,445,Loyal Customers
CUST_00770,174,5,14935.51,2,4,4,244,At Risk
CUST_00771,447,3,6890.150000000001,1,2,2,122,Lost Customers
CUST_00772,343,1,1249.91,1,1,1,111,Lost Customers
CUST_00773,252,3,11121.68,2,2,4,224,Lost Customers
CUST_00774,126,3,14395.4,3,2,4,324,Others
CUST_00775,41,4,14648.99,4,3,4,434,Others
CUST_00776,268,2,5191.030000000001,2,1,2,212,Lost Customers
CUST_00777,256,2,6601.18,2,1,2,212,Lost Customers
CUST_00778,242,3,3402.3,2,2,1,221,Lost Customers
CUST_00779,230,4,10887.49,2,3,4,234,At Risk
CUST_00780,124,6,18941.08,3,4,5,345,Others
CUST_00781,44,4,11486.64,4,3,4,434,Others
CUST_00782,173,3,18856.06,2,2,5,225,Lost Customers
CUST_00783,74,4,4602.32,4,3,2,432,Others
CUST_00784,52,5,9852.39,4,4,3,443,Loyal Customers
CUST_00786,28,6,15638.72,5,4,5,545,Loyal Customers
CUST_00787,123,7,18547.74,3,5,5,355,Others
CUST_00788,24,7,19819.12,5,5,5,555,Champions
CUST_00789,196,4,8896.61,2,3,3,233,At Risk
CUST_00790,195,6,22688.949999999997,2,4,5,245,At Risk
CUST_00791,552,1,871.88,1,1,1,111,Lost Customers
CUST_00793,65,4,4998.54,4,3,2,432,Others
CUST_00794,127,4,6274.03,3,3,2,332,Others
CUST_00795,414,4,7118.63,1,3,2,132,At Risk
CUST_00796,130,2,3977.5099999999998,3,1,1,311,Others
CUST_00797,154,6,6393.74,3,4,2,342,Others
CUST_00798,21,6,12013.779999999999,5,4,4,544,Loyal Customers
CUST_00799,89,3,4107.83,4,2,2,422,Others
CUST_00800,96,2,2033.48,3,1,1,311,Others
CUST_00801,2,8,9400.55,5,5,3,553,Loyal Customers
CUST_00802,89,5,6969.14,4,4,2,442,Loyal Customers
CUST_00803,233,6,3939.37,2,4,1,241,At Risk
CUST_00804,248,1,1470.19,2,1,1,211,Lost Customers
CUST_00805,112,4,13303.35,3,3,4,334,Others
CUST_00806,87,4,22375.14,4,3,5,435,Others
CUST_00807,28,6,10611.439999999999,5,4,3,543,Loyal Customers
CUST_00808,25,5,12111.69,5,4,4,544,Loyal Customers
CUST_00809,277,6,33425.630000000005,2,4,5,245,At Risk
CUST_00810,140,2,5177.389999999999,3,1,2,312,Others
CUST_00811,356,2,2155.35,1,1,1,111,Lost Customers
CUST_00812,594,1,387.81,1,1,1,111,Lost Customers
CUST_00813,36,5,18322.98,5,4,5,545,Loyal Customers
CUST_00814,70,4,18645.59,4,3,5,435,Others
CUST_00815,184,8,15199.08,2,5,4,254,At Risk
CUST_00816,4,5,13697.300000000001,5,4,4,544,Loyal Customers
CUST_00817,153,7,11915.59,3,5,4,354,Others
CUST_00818,199,7,11869.94,2,5,4,254,At Risk
CUST_00819,77,3,5505.74,4,2,2,422,Others
CUST_00820,542,3,13721.509999999998,1,2,4,124,Lost Customers
CUST_00821,224,1,2874.32,2,1,1,211,Lost Customers
CUST_00822,36,5,12303.98,5,4,4,544,Loyal Customers
CUST_00823,2,3,3499.45,5,2,1,521,Others
CUST_00824,520,4,5768.89,1,3,2,132,At Risk
CUST_00825,138,3,6035.32,3,2,2,322,Others
CUST_00826,22,4,8038.92,5,3,3,533,Others
CUST_00827,306,5,6676.11,1,4,2,142,At Risk
CUST_00828,581,1,5132.23,1,1,2,112,Lost Customers
CUST_00829,9,3,11557.62,5,2,4,524,Others
CUST_00830,24,5,11516.78,5,4,4,544,Loyal Customers
CUST_00831,103,5,5068.51,3,4,2,342,Others
CUST_00832,36,3,5989.32,5,2,2,522,Others
CUST_00833,94,5,11070.560000000001,3,4,4,344,Others
CUST_00834,225,4,17568.54,2,3,5,235,At Risk
CUST_00835,18,3,8914.9,5,2,3,523,Others
CUST_00836,137,2,798.58,3,1,1,311,Others
CUST_00837,29,7,28308.17,5,5,5,555,Champions
CUST_00838,20,2,2844.45,5,1,1,511,Others
CUST_00839,179,6,13857.37,2,4,4,244,At Risk
CUST_00840,15,4,7840.5599999999995,5,3,3,533,Others
CUST_00841,34,7,11451.04,5,5,4,554,Loyal Customers
CUST_00842,351,3,6647.22,1,2,2,122,Lost Customers
CUST_00843,84,5,10458.19,4,4,3,443,Loyal Customers
CUST_00844,157,3,6409.12,3,2,2,322,Others
CUST_00845,135,6,15015.45,3,4,4,344,Others
CUST_00846,71,4,3910.3599999999997,4,3,1,431,Others
CUST_00847,153,6,14816.92,3,4,4,344,Others
CUST_00848,277,5,6497.47,2,4,2,242,At Risk
CUST_00849,9,5,12071.7,5,4,4,544,Loyal Customers
CUST_00850,54,4,16597.6,4,3,5,435,Others
CUST_00851,31,3,6922.28,5,2,2,522,Others
CUST_00852,279,2,557.74,2,1,1,211,Lost Customers
CUST_00853,82,5,17143.6,4,4,5,445,Loyal Customers
CUST_00854,312,3,6558.780000000001,1,2,2,122,Lost Customers
CUST_00855,34,8,25340.399999999998,5,5,5,555,Champions
CUST_00856,196,4,4532.9,2,3,2,232,At Risk
CUST_00857,16,8,28774.420000000002,5,5,5,555,Champions
CUST_00858,60,6,28923.69,4,4,5,445,Loyal Customers
CUST_00859,24,5,9427.4,5,4,3,543,Loyal Customers
CUST_00860,233,2,10153.21,2,1,3,213,Lost Customers
CUST_00861,166,2,4158.51,2,1,2,212,Lost Customers
CUST_00862,21,6,14714.95,5,4,4,544,Loyal Customers
CUST_00863,35,3,2999.46,5,2,1,521,Others
CUST_00864,276,4,11120.03,2,3,4,234,At Risk
CUST_00865,285,3,17605.55,1,2,5,125,Lost Customers
CUST_00866,155,7,7329.01,3,5,3,353,Others
CUST_00867,76,7,8110.59,4,5,3,453,Loyal Customers
CUST_00868,69,7,14410.8,4,5,4,454,Loyal Customers
CUST_00869,147,6,14992.560000000001,3,4,4,344,Others
CUST_00870,109,1,1283.16,3,1,1,311,Others
CUST_00871,143,5,2748.94,3,4,1,341,Others
CUST_00872,30,7,22261.08,5,5,5,555,Champions
CUST_00873,229,3,6696.76,2,2,2,222,Lost Customers
CUST_00874,57,7,16133.55,4,5,5,455,Loyal Customers
CUST_00875,86,7,17277.16,4,5,5,455,Loyal Customers
CUST_00876,27,8,33641.27,5,5,5,555,Champions
CUST_00877,19,4,11119.23,5,3,4,534,Others
CUST_00878,299,1,2630.87,1,1,1,111,Lost Customers
CUST_00879,510,1,1287.11,1,1,1,111,Lost Customers
CUST_00880,66,3,19847.03,4,2,5,425,Others
CUST_00881,170,5,8470.61,2,4,3,243,At Risk
CUST_00882,260,1,8070.22,2,1,3,213,Lost Customers
CUST_00883,83,6,12204.609999999999,4,4,4,444,Loyal Customers
CUST_00884,223,3,5695.64,2,2,2,222,Lost Customers
CUST_00885,1,4,11470.65,5,3,4,534,Others
CUST_00886,17,8,14311.97,5,5,4,554,Loyal Customers
CUST_00887,125,1,6515.75,3,1,2,312,Others
CUST_00888,346,3,3426.84,1,2,1,121,Lost Customers
CUST_00889,78,6,10291.539999999999,4,4,3,443,Loyal Customers
CUST_00890,8,5,20592.37,5,4,5,545,Loyal Customers
CUST_00891,16,6,19904.56,5,4,5,545,Loyal Customers
CUST_00892,324,2,6882.13,1,1,2,112,Lost Customers
CUST_00893,310,3,7385.33,1,2,3,123,Lost Customers
CUST_00894,644,1,4998.13,1,1,2,112,Lost Customers
CUST_00895,70,5,6887.889999999999,4,4,2,442,Loyal Customers
CUST_00896,146,5,14446.61,3,4,4,344,Others
CUST_00897,260,1,2154.69,2,1,1,211,Lost Customers
CUST_00898,243,1,2161.03,2,1,1,211,Lost Customers
CUST_00899,228,2,5189.52,2,1,2,212,Lost Customers
CUST_00900,546,2,5763.219999999999,1,1,2,112,Lost Customers
CUST_00901,186,5,9154.05,2,4,3,243,At Risk
CUST_00902,390,3,6891.82,1,2,2,122,Lost Customers
CUST_00903,57,10,30235.5,4,5,5,455,Loyal Customers
CUST_00904,103,5,21478.33,3,4,5,345,Others
CUST_00905,79,6,20245.13,4,4,5,445,Loyal Customers
CUST_00906,191,3,14246.43,2,2,4,224,Lost Customers
CUST_00907,232,5,13205.92,2,4,4,244,At Risk
CUST_00908,19,8,38691.38,5,5,5,555,Champions
CUST_00909,193,6,10844.460000000001,2,4,4,244,At Risk
CUST_00910,171,9,30064.77,2,5,5,255,At Risk
CUST_00911,436,2,3415.3199999999997,1,1,1,111,Lost Customers
CUST_00912,288,4,9204.83,1,3,3,133,At Risk
CUST_00913,372,6,10250.16,1,4,3,143,At Risk
CUST_00914,149,4,17709.32,3,3,5,335,Others
CUST_00915,84,3,4253.16,4,2,2,422,Others
CUST_00916,325,3,7732.86,1,2,3,123,Lost Customers
CUST_00917,26,11,36518.52,5,5,5,555,Champions
CUST_00918,18,4,16691.48,5,3,5,535,Others
CUST_00919,143,1,3664.01,3,1,1,311,Others
CUST_00920,409,1,1948.59,1,1,1,111,Lost Customers
CUST_00921,14,4,6753.32,5,3,2,532,Others
CUST_00922,44,7,17916.35,4,5,5,455,Loyal Customers
CUST_00923,393,2,11105.34,1,1,4,114,Lost Customers
CUST_00924,168,3,6828.89,2,2,2,222,Lost Customers
CUST_00925,372,2,4781.16,1,1,2,112,Lost Customers
CUST_00926,288,4,13575.91,1,3,4,134,At Risk
CUST_00927,239,4,26090.79,2,3,5,235,At Risk
CUST_00928,87,5,8586.57,4,4,3,443,Loyal Customers
CUST_00929,65,6,12789.74,4,5,4,454,Loyal Customers
CUST_00930,42,2,4807.26,4,1,2,412,Others
CUST_00931,125,4,10111.81,3,3,3,333,Others
CUST_00932,10,3,9696.8,5,2,3,523,Others
CUST_00933,269,5,10947.66,2,4,4,244,At Risk
CUST_00934,138,5,14501.73,3,4,4,344,Others
CUST_00935,72,5,8260.39,4,4,3,443,Loyal Customers
CUST_00936,5,8,14041.65,5,5,4,554,Loyal Customers
CUST_00937,142,1,1488.38,3,1,1,311,Others
CUST_00938,9,8,9299.95,5,5,3,553,Loyal Customers
CUST_00939,90,6,11224.03,4,5,4,454,Loyal Customers
CUST_00940,53,3,8766.78,4,2,3,423,Others
CUST_00941,309,1,1212.06,1,1,1,111,Lost Customers
CUST_00942,204,5,7550.09,2,4,3,243,At Risk
CUST_00943,29,3,11431.92,5,2,4,524,Others
CUST_00944,213,4,6933.429999999999,2,3,2,232,At Risk
CUST_00945,117,4,8600.08,3,3,3,333,Others
CUST_00946,22,2,5071.09,5,1,2,512,Others
CUST_00947,277,1,5636.08,2,1,2,212,Lost Customers
CUST_00948,217,6,7959.21,2,5,3,253,At Risk
CUST_00949,305,6,24282.54,1,5,5,155,At Risk
CUST_00950,123,6,11564.25,3,5,4,354,Others
