order_id,customer_id,order_date,amount,category,city,payment_method
ORD_000348,CUST_01093,2023-02-15,115.91,Beauty,Delhi,COD
ORD_000349,CUST_01435,2024-12-02,1173.46,Home,Mumbai,Card
ORD_000350,CUST_01105,2023-03-06,2457.81,Home,Chennai,COD
ORD_000351,CUST_01652,2023-02-14,1748.6,Electronics,Chennai,COD
ORD_000352,CUST_02541,2024-06-11,4853.37,Home,Delhi,Net Banking
ORD_000353,CUST_02076,2023-02-07,2687.44,Electronics,Hyderabad,COD
ORD_000354,CUST_00392,2024-11-02,444.63,Beauty,Hyderabad,UPI
ORD_000355,CUST_03015,2024-03-23,182.96,Home,Mumbai,Net Banking
ORD_000356,CUST_02778,2023-07-11,2570.99,Home,Mumbai,COD
ORD_000357,CUST_04254,2023-10-01,67.17,Fashion,Mumbai,UPI
ORD_000358,CUST_03528,2024-09-08,2203.37,Electronics,Delhi,COD
ORD_000359,CUST_02632,2023-04-16,7043.14,Fashion,Hyderabad,COD
ORD_000360,CUST_02511,2024-04-01,2141.96,Groceries,Mumbai,Card
ORD_000361,CUST_03637,2023-12-26,1228.25,Home,Chennai,COD
ORD_000362,CUST_03564,2023-10-09,2577.07,Fashion,Chennai,Net Banking
ORD_000363,CUST_02977,2024-06-09,1532.39,Electronics,Chennai,Card
ORD_000364,CUST_04978,2024-11-25,1972.04,Home,Chennai,Card
ORD_000365,CUST_00551,2023-08-30,7095.32,Beauty,Hyderabad,Net Banking
ORD_000366,CUST_04647,2023-02-03,1219.82,Groceries,Bangalore,Net Banking
ORD_000367,CUST_03039,2024-01-16,8122.73,Home,Chennai,Card
ORD_000368,CUST_04338,2024-01-11,5893.94,Home,Hyderabad,COD
ORD_000369,CUST_02045,2023-04-27,544.74,Fashion,Bangalore,Net Banking
ORD_000370,CUST_04242,2024-02-01,179.71,Groceries,Chennai,COD
ORD_000371,CUST_02133,2024-12-21,265.56,Home,Bangalore,COD
ORD_000372,CUST_04024,2023-07-24,45.97,Fashion,Bangalore,UPI
ORD_000373,CUST_03704,2023-06-26,248.01,Home,Chennai,COD
ORD_000374,CUST_02847,2024-12-27,2872.19,Fashion,Delhi,COD
ORD_000375,CUST_02458,2023-06-11,184.62,Electronics,Hyderabad,Card
ORD_000376,CUST_00995,2023-07-25,960.39,Electronics,Bangalore,Net Banking
ORD_000377,CUST_00216,2024-01-05,4658.82,Groceries,Delhi,COD
ORD_000378,CUST_03829,2024-07-18,58.87,Electronics,Delhi,UPI
ORD_000379,CUST_00539,2023-11-13,4211.33,Home,Mumbai,Net Banking
ORD_000380,CUST_03355,2024-08-11,827.71,Fashion,Bangalore,COD
ORD_000381,CUST_00608,2024-04-05,314.38,Home,Delhi,COD
ORD_000382,CUST_01052,2024-07-18,2982.89,Groceries,Bangalore,Card
ORD_000383,CUST_03545,2024-05-29,2478.5,Fashion,Chennai,Card
ORD_000384,CUST_02492,2023-06-18,5248.54,Electronics,Hyderabad,Card
ORD_000385,CUST_02835,2024-06-15,3320.73,Beauty,Chennai,COD
ORD_000386,CUST_01609,2024-10-12,4067.49,Groceries,Hyderabad,Card
ORD_000387,CUST_02481,2024-09-21,828.33,Groceries,Chennai,Card
ORD_000388,CUST_04849,2024-08-17,488.33,Electronics,Bangalore,COD
ORD_000389,CUST_04618,2023-02-12,3471.89,Fashion,Chennai,UPI
ORD_000390,CUST_04725,2023-09-29,4110.52,Electronics,Delhi,Net Banking
ORD_000391,CUST_00249,2024-05-24,11642.51,Groceries,Hyderabad,COD
ORD_000392,CUST_03957,2023-09-08,1330.2,Home,Hyderabad,Net Banking
ORD_000393,CUST_00598,2024-12-06,1163.11,Fashion,Bangalore,Net Banking
ORD_000394,CUST_03405,2024-05-10,3744.89,Home,Bangalore,COD
ORD_000395,CUST_04970,2023-05-28,1041.83,Beauty,Hyderabad,COD
ORD_000396,CUST_03267,2023-05-14,6675.34,Beauty,Delhi,UPI
ORD_000397,CUST_02615,2023-09-05,4887.1,Home,Chennai,COD
ORD_000398,CUST_03684,2023-09-11,1400.89,Electronics,Chennai,UPI
ORD_000399,CUST_02378,2024-01-29,3474.46,Groceries,Mumbai,Card
ORD_000400,CUST_01309,2023-12-02,3511.58,Groceries,Hyderabad,Card
ORD_000401,CUST_01306,2024-05-25,272.09,Groceries,Mumbai,Net Banking
ORD_000402,CUST_02528,2024-05-24,5821.11,Fashion,Chennai,Net Banking
ORD_000403,CUST_04141,2024-04-13,1759.27,Electronics,Bangalore,COD
ORD_000404,CUST_00399,2023-02-21,4378.33,Beauty,Mumbai,Net Banking
ORD_000405,CUST_02341,2024-07-03,964.34,Fashion,Chennai,Net Banking
ORD_000406,CUST_01098,2023-09-28,5646.98,Beauty,Mumbai,COD
ORD_000407,CUST_00371,2024-02-15,1232.47,Fashion,Delhi,Card
ORD_000408,CUST_02970,2024-07-20,27.24,Beauty,Chennai,Net Banking
ORD_000409,CUST_04131,2024-04-06,5894.77,Groceries,Hyderabad,UPI
ORD_000410,CUST_01055,2023-04-10,239.31,Home,Hyderabad,COD
ORD_000411,CUST_04570,2024-01-10,961.63,Electronics,Bangalore,Net Banking
ORD_000412,CUST_04097,2023-02-11,7492.43,Fashion,Chennai,Card
ORD_000413,CUST_02729,2024-04-30,7519.87,Groceries,Mumbai,Card
ORD_000414,CUST_04967,2024-06-11,2129.99,Electronics,Hyderabad,COD
ORD_000415,CUST_01332,2024-02-07,2498.08,Groceries,Hyderabad,COD
ORD_000416,CUST_04156,2024-06-05,1487.54,Groceries,Mumbai,COD
ORD_000417,CUST_03891,2023-01-18,867.56,Beauty,Hyderabad,UPI
ORD_000418,CUST_03413,2024-08-20,996.22,Beauty,Chennai,Net Banking
ORD_000419,CUST_02176,2024-11-02,2790.81,Groceries,Delhi,Card
ORD_000420,CUST_00421,2024-08-20,3489.59,Home,Bangalore,Net Banking
ORD_000421,CUST_01211,2024-11-28,3920.49,Electronics,Chennai,UPI
ORD_000422,CUST_01563,2023-01-20,3897.08,Home,Hyderabad,Net Banking
ORD_000423,CUST_01241,2024-02-27,239.09,Electronics,Mumbai,Net Banking
ORD_000424,CUST_00511,2024-12-23,1705.12,Electronics,Delhi,Card
ORD_000425,CUST_04595,2023-11-29,148.2,Home,Delhi,Net Banking
ORD_000426,CUST_02571,2023-06-27,1993.65,Home,Delhi,COD
ORD_000427,CUST_04476,2023-12-29,1456.39,Beauty,Delhi,Net Banking
ORD_000428,CUST_01576,2023-09-10,5466.55,Beauty,Delhi,COD
ORD_000429,CUST_01843,2023-11-01,1080.48,Beauty,Bangalore,Net Banking
ORD_000430,CUST_02598,2024-05-06,311.26,Beauty,Delhi,COD
ORD_000431,CUST_02358,2023-05-05,385.77,Groceries,Delhi,Net Banking
ORD_000432,CUST_03233,2023-12-20,3583.58,Electronics,Hyderabad,UPI
ORD_000433,CUST_02357,2023-03-22,2407.26,Beauty,Mumbai,COD
ORD_000434,CUST_03925,2023-08-08,266.52,Electronics,Delhi,COD
ORD_000435,CUST_04605,2024-12-13,219.64,Beauty,Bangalore,UPI
ORD_000436,CUST_04808,2023-09-03,3018.02,Electronics,Chennai,Card
ORD_000437,CUST_01908,2023-02-23,188.87,Fashion,Mumbai,COD
ORD_000438,CUST_03870,2023-04-13,4312.96,Electronics,Chennai,Card
ORD_000439,CUST_03334,2024-10-30,3062.5,Home,Mumbai,Card
ORD_000440,CUST_02354,2023-11-25,212.12,Beauty,Chennai,UPI
ORD_000441,CUST_04704,2023-08-26,221.63,Groceries,Chennai,Card
ORD_000442,CUST_03424,2023-06-30,10788.65,Fashion,Mumbai,Net Banking
ORD_000443,CUST_01527,2023-10-24,1172.09,Fashion,Chennai,COD
ORD_000444,CUST_04653,2024-09-09,1157.64,Fashion,Hyderabad,COD
ORD_000445,CUST_03723,2024-10-18,4188.94,Groceries,Delhi,Net Banking
ORD_000446,CUST_01100,2024-05-31,7355.41,Home,Hyderabad,Card
ORD_000447,CUST_00923,2023-12-05,10671.93,Electronics,Mumbai,COD
ORD_000448,CUST_01526,2023-01-15,3499.75,Beauty,Hyderabad,Card
ORD_000449,CUST_01438,2024-09-17,1180.05,Home,Mumbai,COD
ORD_000450,CUST_00711,2024-02-15,217.98,Fashion,Bangalore,Card
ORD_000451,CUST_03912,2023-11-28,3753.11,Electronics,Chennai,COD
ORD_000452,CUST_03143,2023-08-30,2043.4,Home,Hyderabad,COD
ORD_000453,CUST_02474,2024-08-19,1380.08,Groceries,Chennai,COD
ORD_000454,CUST_02946,2024-12-10,5920.59,Electronics,Chennai,UPI
ORD_000455,CUST_03813,2023-11-11,294.7,Electronics,Mumbai,COD
ORD_000456,CUST_00962,2024-10-16,1696.26,Beauty,Hyderabad,Card
ORD_000457,CUST_01796,2023-05-17,28.55,Home,Bangalore,Net Banking
ORD_000458,CUST_04963,2024-01-18,1580.89,Home,Delhi,Net Banking
ORD_000459,CUST_04404,2024-11-11,144.88,Electronics,Bangalore,UPI
ORD_000460,CUST_04305,2024-04-02,316.23,Groceries,Hyderabad,UPI
ORD_000461,CUST_04622,2023-04-25,312.57,Fashion,Delhi,Card
ORD_000462,CUST_04692,2024-07-03,2618.92,Electronics,Bangalore,COD
ORD_000463,CUST_04263,2024-03-28,3426.49,Fashion,Bangalore,Net Banking
ORD_000464,CUST_00745,2024-06-06,2188.88,Home,Chennai,Net Banking
ORD_000465,CUST_01081,2024-06-09,8186.8,Home,Mumbai,UPI
ORD_000466,CUST_04578,2024-04-18,1174.49,Beauty,Chennai,Net Banking
ORD_000467,CUST_02085,2023-01-04,841.17,Electronics,Delhi,UPI
ORD_000468,CUST_00372,2024-03-09,5073.76,Beauty,Chennai,UPI
ORD_000469,CUST_00566,2024-04-28,632.71,Fashion,Hyderabad,Net Banking
ORD_000470,CUST_01475,2023-05-19,8257.18,Home,Hyderabad,Net Banking
ORD_000471,CUST_03675,2024-01-22,30.57,Home,Chennai,Card
ORD_000472,CUST_02849,2023-05-02,8756.32,Electronics,Delhi,Net Banking
ORD_000473,CUST_04333,2023-05-11,110.3,Electronics,Chennai,UPI
ORD_000474,CUST_02445,2024-04-19,5544.3,Groceries,Mumbai,Net Banking
ORD_000475,CUST_01882,2023-09-11,1875.36,Home,Hyderabad,Card
ORD_000476,CUST_02259,2023-07-13,12392.07,Fashion,Chennai,Net Banking
ORD_000477,CUST_00129,2023-09-04,191.65,Electronics,Chennai,UPI
ORD_000478,CUST_04866,2023-02-04,2017.77,Home,Delhi,UPI
ORD_000479,CUST_02005,2023-02-15,8708.94,Home,Mumbai,Card
ORD_000480,CUST_04422,2023-08-11,1851.11,Fashion,Bangalore,COD
ORD_000481,CUST_01919,2024-08-12,2481.57,Beauty,Delhi,COD
ORD_000482,CUST_01941,2023-11-06,2974.75,Electronics,Delhi,Card
ORD_000483,CUST_03388,2023-11-04,1515.32,Beauty,Chennai,Card
ORD_000484,CUST_03500,2024-07-23,2469.19,Home,Chennai,COD
ORD_000485,CUST_03123,2024-06-21,2194.56,Beauty,Mumbai,Net Banking
ORD_000486,CUST_01223,2023-11-04,5785.58,Home,Bangalore,Net Banking
ORD_000487,CUST_01975,2023-08-19,116.28,Beauty,Bangalore,Net Banking
ORD_000488,CUST_00473,2024-07-29,824.61,Home,Mumbai,Card
ORD_000489,CUST_03182,2023-09-06,7509.99,Beauty,Bangalore,COD
ORD_000490,CUST_00648,2024-04-05,5524.19,Beauty,Chennai,Card
ORD_000491,CUST_00423,2023-10-02,1520.44,Home,Delhi,UPI
ORD_000492,CUST_00597,2023-07-12,2419.83,Groceries,Delhi,Card
ORD_000493,CUST_03928,2023-08-02,812.18,Beauty,Hyderabad,UPI
ORD_000494,CUST_01736,2023-07-14,521.01,Fashion,Mumbai,Card
ORD_000495,CUST_04952,2024-12-21,1557.65,Electronics,Mumbai,Card
ORD_000496,CUST_04523,2023-11-26,1089.88,Beauty,Mumbai,Net Banking
ORD_000497,CUST_04372,2024-10-26,2190.61,Beauty,Hyderabad,COD
ORD_000498,CUST_02947,2024-06-09,202.31,Home,Mumbai,UPI
ORD_000499,CUST_03847,2023-11-24,9162.4,Electronics,Hyderabad,COD
ORD_000500,CUST_03391,2023-02-16,10709.66,Groceries,Bangalore,Card
ORD_000501,CUST_00133,2023-09-25,2994.66,Groceries,Delhi,Net Banking
ORD_000502,CUST_02419,2023-06-06,1920.2,Electronics,Hyderabad,Card
ORD_000503,CUST_03112,2024-08-06,925.95,Electronics,Mumbai,COD
ORD_000504,CUST_02109,2024-05-15,4202.27,Home,Mumbai,Card
ORD_000505,CUST_02886,2023-06-23,2885.82,Electronics,Delhi,Net Banking
ORD_000506,CUST_01508,2024-07-09,443.68,Fashion,Delhi,UPI
ORD_000507,CUST_00609,2024-11-15,6045.75,Fashion,Chennai,Net Banking
ORD_000508,CUST_01127,2024-10-07,4322.49,Electronics,Chennai,Card
ORD_000509,CUST_00075,2023-08-12,7479.35,Groceries,Mumbai,COD
ORD_000510,CUST_00496,2024-09-24,3234.01,Groceries,Mumbai,Net Banking
ORD_000511,CUST_00129,2023-01-07,2376.01,Groceries,Delhi,Net Banking
ORD_000512,CUST_00098,2023-01-18,1354.26,Groceries,Hyderabad,COD
ORD_000513,CUST_00141,2024-05-29,6747.55,Home,Bangalore,UPI
ORD_000514,CUST_00790,2024-06-20,5025.98,Electronics,Bangalore,Card
ORD_000515,CUST_04313,2023-09-16,115.68,Beauty,Hyderabad,Net Banking
ORD_000516,CUST_00648,2024-01-18,66.8,Home,Mumbai,Card
ORD_000517,CUST_01851,2023-11-04,1180.87,Fashion,Chennai,UPI
ORD_000518,CUST_03321,2024-01-24,4159.12,Home,Delhi,Net Banking
ORD_000519,CUST_00460,2024-10-14,10910.69,Fashion,Bangalore,UPI
ORD_000520,CUST_04095,2024-03-20,407.52,Beauty,Delhi,UPI
ORD_000521,CUST_04327,2023-02-13,2254.31,Electronics,Bangalore,Net Banking
ORD_000522,CUST_02221,2023-02-17,1198.68,Fashion,Hyderabad,UPI
ORD_000523,CUST_01470,2023-11-19,8759.27,Fashion,Bangalore,Card
ORD_000524,CUST_03263,2023-03-20,4614.78,Beauty,Bangalore,Card
ORD_000525,CUST_04643,2024-02-03,4555.48,Groceries,Hyderabad,Net Banking
ORD_000526,CUST_01147,2024-12-06,1581.04,Fashion,Delhi,COD
ORD_000527,CUST_00440,2023-04-11,1339.59,Home,Bangalore,UPI
ORD_000528,CUST_02791,2024-09-11,798.47,Groceries,Delhi,Net Banking
ORD_000529,CUST_02674,2023-01-31,145.07,Beauty,Mumbai,Net Banking
ORD_000530,CUST_01869,2023-12-31,5001.07,Groceries,Mumbai,Net Banking
ORD_000531,CUST_01522,2024-11-27,4190.29,Groceries,Mumbai,UPI
ORD_000532,CUST_02420,2023-09-10,20431.11,Fashion,Chennai,COD
ORD_000533,CUST_01264,2024-01-25,14237.18,Electronics,Mumbai,COD
ORD_000534,CUST_02955,2023-04-20,2026.63,Fashion,Chennai,COD
ORD_000535,CUST_03644,2024-01-04,3663.21,Beauty,Chennai,Card
ORD_000536,CUST_00716,2023-07-11,7240.43,Home,Mumbai,Net Banking
ORD_000537,CUST_00847,2023-01-27,4736.93,Fashion,Hyderabad,UPI
ORD_000538,CUST_04891,2024-09-04,710.38,Beauty,Mumbai,UPI
ORD_000539,CUST_02391,2024-02-28,1497.07,Home,Chennai,Card
ORD_000540,CUST_04686,2024-06-17,345.74,Electronics,Mumbai,Card
ORD_000541,CUST_01138,2023-10-03,7700.56,Beauty,Hyderabad,Net Banking
ORD_000542,CUST_01196,2023-03-06,2329.62,Electronics,Mumbai,COD
ORD_000543,CUST_03450,2023-11-03,649.01,Home,Chennai,COD
ORD_000544,CUST_02062,2023-09-10,2784.57,Home,Delhi,Card
ORD_000545,CUST_03751,2023-04-20,2406.68,Electronics,Hyderabad,UPI
ORD_000546,CUST_03242,2023-12-07,1108.55,Groceries,Mumbai,COD
ORD_000547,CUST_03607,2023-12-09,301.35,Home,Delhi,Card
ORD_000548,CUST_02462,2023-11-25,2783.6,Groceries,Bangalore,Net Banking
ORD_000549,CUST_02574,2023-07-01,1836.53,Home,Hyderabad,COD
ORD_000550,CUST_04023,2024-08-12,3699.52,Electronics,Hyderabad,Net Banking
ORD_000551,CUST_02297,2024-02-07,1835.77,Beauty,Chennai,Card
ORD_000552,CUST_04852,2024-07-12,4779.43,Electronics,Delhi,UPI
ORD_000553,CUST_03782,2024-12-26,2006.89,Electronics,Mumbai,COD
ORD_000554,CUST_00567,2024-02-23,2057.79,Home,Bangalore,COD
ORD_000555,CUST_01983,2023-09-16,5231.9,Electronics,Mumbai,Net Banking
ORD_000556,CUST_00606,2024-04-04,1291.62,Groceries,Mumbai,Net Banking
ORD_000557,CUST_04378,2024-06-02,359.72,Home,Delhi,UPI
ORD_000558,CUST_02946,2024-12-19,73.01,Groceries,Delhi,UPI
ORD_000559,CUST_00896,2023-09-12,3517.64,Beauty,Bangalore,UPI
ORD_000560,CUST_04614,2024-10-22,2421.0,Home,Hyderabad,Net Banking
ORD_000561,CUST_00868,2023-01-11,3044.16,Fashion,Hyderabad,Card
ORD_000562,CUST_04184,2024-06-15,598.7,Groceries,Delhi,Card
ORD_000563,CUST_03652,2024-01-19,366.53,Home,Mumbai,Card
ORD_000564,CUST_02826,2023-01-26,36.63,Home,Chennai,COD
ORD_000565,CUST_03408,2023-03-29,1079.22,Fashion,Bangalore,COD
ORD_000566,CUST_02556,2023-12-18,2228.49,Home,Bangalore,Net Banking
ORD_000567,CUST_02854,2024-05-02,1244.95,Fashion,Mumbai,Net Banking
ORD_000568,CUST_02613,2023-03-10,1438.3,Beauty,Chennai,UPI
ORD_000569,CUST_00186,2023-12-18,5862.65,Fashion,Bangalore,Card
ORD_000570,CUST_04228,2023-06-28,1070.26,Groceries,Bangalore,COD
ORD_000571,CUST_04587,2024-03-12,1803.81,Home,Bangalore,Net Banking
ORD_000572,CUST_01512,2023-07-10,3827.18,Home,Mumbai,UPI
ORD_000573,CUST_01617,2024-04-05,1262.7,Groceries,Mumbai,Net Banking
ORD_000574,CUST_00037,2024-12-22,2432.73,Electronics,Bangalore,COD
ORD_000575,CUST_00513,2024-08-14,4957.85,Fashion,Delhi,Card
ORD_000576,CUST_02997,2023-11-30,7465.48,Electronics,Mumbai,UPI
ORD_000577,CUST_02150,2024-11-17,397.7,Home,Delhi,COD
ORD_000578,CUST_04891,2024-02-02,6529.16,Groceries,Mumbai,UPI
ORD_000579,CUST_02851,2023-12-27,1693.76,Home,Delhi,Card
ORD_000580,CUST_02437,2024-09-21,746.84,Groceries,Chennai,Card
ORD_000581,CUST_02566,2023-05-01,1536.47,Electronics,Hyderabad,UPI
ORD_000582,CUST_01500,2024-01-18,9784.13,Electronics,Delhi,Net Banking
ORD_000583,CUST_03427,2024-09-02,1696.23,Electronics,Delhi,Net Banking
ORD_000584,CUST_03466,2023-07-10,996.54,Home,Delhi,Card
ORD_000585,CUST_04546,2023-06-20,2508.72,Home,Hyderabad,Card
ORD_000586,CUST_01533,2023-11-19,686.57,Home,Delhi,UPI
ORD_000587,CUST_02942,2023-01-10,197.24,Home,Bangalore,Card
ORD_000588,CUST_03146,2024-07-29,344.94,Groceries,Mumbai,Net Banking
ORD_000589,CUST_04029,2024-03-01,342.55,Home,Mumbai,Card
ORD_000590,CUST_00678,2024-08-01,411.9,Fashion,Bangalore,COD
ORD_000591,CUST_00268,2023-10-09,373.65,Electronics,Delhi,COD
ORD_000592,CUST_01378,2024-04-13,2560.21,Groceries,Mumbai,UPI
ORD_000593,CUST_04692,2023-04-27,501.87,Beauty,Delhi,COD
ORD_000594,CUST_04441,2023-02-12,1060.35,Home,Delhi,Card
ORD_000595,CUST_03483,2023-04-15,5677.44,Electronics,Hyderabad,UPI
ORD_000596,CUST_03685,2023-09-27,1605.95,Beauty,Chennai,Net Banking
ORD_000597,CUST_00962,2023-08-31,2753.22,Electronics,Delhi,COD
ORD_000598,CUST_05000,2024-10-09,472.82,Home,Bangalore,Card
ORD_000599,CUST_01693,2023-07-31,533.88,Fashion,Delhi,COD
ORD_000600,CUST_04361,2023-10-15,104.32,Groceries,Delhi,Card
ORD_000601,CUST_02652,2024-12-21,462.62,Beauty,Hyderabad,COD
ORD_000602,CUST_04215,2024-11-26,816.37,Fashion,Bangalore,Net Banking
ORD_000603,CUST_00486,2023-10-11,487.03,Electronics,Bangalore,Card
ORD_000604,CUST_01199,2024-12-29,232.21,Beauty,Bangalore,Net Banking
ORD_000605,CUST_04010,2023-05-26,321.39,Groceries,Hyderabad,Net Banking
ORD_000606,CUST_03074,2024-04-07,1544.07,Fashion,Chennai,Net Banking
ORD_000607,CUST_04224,2023-10-12,577.73,Beauty,Mumbai,Net Banking
ORD_000608,CUST_02682,2024-08-18,1132.45,Fashion,Chennai,Net Banking
ORD_000609,CUST_02935,2023-03-06,1750.01,Groceries,Mumbai,Card
ORD_000610,CUST_03520,2023-08-05,2931.14,Home,Hyderabad,COD
ORD_000611,CUST_02324,2023-12-12,100.26,Groceries,Delhi,Card
ORD_000612,CUST_04638,2024-05-11,4016.24,Beauty,Chennai,UPI
ORD_000613,CUST_00816,2024-10-03,2471.48,Home,Chennai,UPI
ORD_000614,CUST_01295,2024-03-27,213.24,Home,Chennai,Net Banking
ORD_000615,CUST_01658,2024-12-06,5170.34,Electronics,Hyderabad,Card
ORD_000616,CUST_02245,2023-04-06,6341.73,Beauty,Hyderabad,UPI
ORD_000617,CUST_03047,2024-11-11,157.56,Electronics,Chennai,Net Banking
ORD_000618,CUST_02503,2024-12-17,810.44,Electronics,Mumbai,UPI
ORD_000619,CUST_00780,2023-01-02,4102.34,Electronics,Mumbai,UPI
ORD_000620,CUST_01088,2024-08-30,3448.39,Electronics,Delhi,Net Banking
ORD_000621,CUST_00077,2023-01-09,509.95,Beauty,Chennai,Net Banking
ORD_000622,CUST_01083,2024-05-04,587.25,Fashion,Bangalore,Net Banking
ORD_000623,CUST_00732,2023-04-15,1156.96,Fashion,Hyderabad,COD
ORD_000624,CUST_02452,2023-05-21,1656.66,Home,Bangalore,Card
ORD_000625,CUST_00561,2024-06-27,2407.5,Groceries,Chennai,Card
ORD_000626,CUST_03606,2023-12-26,1150.78,Electronics,Bangalore,Net Banking
ORD_000627,CUST_03625,2023-08-11,1552.23,Fashion,Chennai,Card
ORD_000628,CUST_01009,2024-08-26,3440.57,Home,Hyderabad,Net Banking
ORD_000629,CUST_02577,2023-05-24,93.43,Electronics,Hyderabad,UPI
ORD_000630,CUST_02033,2024-07-20,727.34,Groceries,Delhi,COD
ORD_000631,CUST_00220,2024-11-05,3123.73,Beauty,Bangalore,Card
ORD_000632,CUST_03210,2023-10-30,5639.42,Fashion,Bangalore,Net Banking
ORD_000633,CUST_03162,2023-04-26,1791.95,Electronics,Mumbai,UPI
ORD_000634,CUST_04328,2023-01-13,1898.82,Beauty,Hyderabad,Card
ORD_000635,CUST_03169,2024-08-05,283.4,Home,Hyderabad,Card
ORD_000636,CUST_03859,2023-03-16,1482.86,Fashion,Delhi,UPI
ORD_000637,CUST_00113,2023-09-26,1901.52,Electronics,Chennai,UPI
ORD_000638,CUST_03261,2024-06-02,694.23,Beauty,Delhi,Net Banking
ORD_000639,CUST_03470,2024-12-19,784.19,Home,Chennai,Card
ORD_000640,CUST_02274,2023-03-27,1184.16,Beauty,Chennai,Card
ORD_000641,CUST_01273,2024-07-03,50.69,Beauty,Mumbai,UPI
ORD_000642,CUST_02541,2024-12-16,971.81,Home,Bangalore,UPI
ORD_000643,CUST_02003,2023-03-30,593.89,Home,Chennai,Net Banking
ORD_000644,CUST_04988,2023-02-26,991.87,Beauty,Bangalore,UPI
ORD_000645,CUST_00104,2024-12-25,318.91,Electronics,Chennai,Card
ORD_000646,CUST_04067,2023-12-22,5530.2,Groceries,Delhi,COD
ORD_000647,CUST_01368,2024-01-16,2251.0,Electronics,Hyderabad,UPI
ORD_000648,CUST_00241,2023-12-10,2841.58,Home,Hyderabad,UPI
ORD_000649,CUST_02155,2024-12-30,3891.77,Groceries,Chennai,Net Banking
ORD_000650,CUST_03729,2024-06-07,1725.09,Beauty,Chennai,Net Banking
ORD_000651,CUST_04644,2023-06-20,227.33,Beauty,Bangalore,COD
ORD_000652,CUST_00843,2024-08-10,1925.65,Fashion,Bangalore,UPI
ORD_000653,CUST_00361,2023-01-13,2209.81,Electronics,Chennai,Net Banking
ORD_000654,CUST_02982,2024-01-28,3420.54,Electronics,Bangalore,UPI
ORD_000655,CUST_04530,2024-11-02,1412.59,Home,Bangalore,COD
ORD_000656,CUST_02034,2024-03-02,341.21,Beauty,Hyderabad,UPI
ORD_000657,CUST_04683,2024-01-17,834.41,Fashion,Delhi,UPI
ORD_000658,CUST_01470,2023-08-17,1127.79,Groceries,Chennai,Net Banking
ORD_000659,CUST_00565,2024-04-21,2595.56,Beauty,Hyderabad,COD
ORD_000660,CUST_00708,2024-07-20,2114.45,Home,Chennai,COD
ORD_000661,CUST_01644,2023-10-26,1100.52,Groceries,Hyderabad,Card
ORD_000662,CUST_03801,2024-01-13,10765.49,Groceries,Mumbai,Card
ORD_000663,CUST_04478,2023-09-09,2327.08,Electronics,Chennai,Net Banking
ORD_000664,CUST_00196,2023-08-27,676.99,Groceries,Hyderabad,UPI
ORD_000665,CUST_02745,2023-01-02,268.36,Home,Hyderabad,UPI
ORD_000666,CUST_01681,2024-06-26,414.72,Electronics,Mumbai,Net Banking
ORD_000667,CUST_00491,2023-05-26,705.77,Beauty,Chennai,UPI
ORD_000668,CUST_01897,2024-06-16,437.91,Home,Hyderabad,Net Banking
ORD_000669,CUST_00696,2024-08-17,516.23,Fashion,Delhi,Card
ORD_000670,CUST_03231,2023-03-18,839.01,Groceries,Delhi,UPI
ORD_000671,CUST_03564,2024-11-09,476.01,Electronics,Bangalore,COD
ORD_000672,CUST_02139,2023-11-19,5676.88,Home,Hyderabad,COD
ORD_000673,CUST_03709,2023-10-06,209.09,Electronics,Chennai,Card
ORD_000674,CUST_01116,2024-08-21,1858.53,Fashion,Bangalore,UPI
ORD_000675,CUST_01347,2024-04-05,1320.76,Home,Hyderabad,Net Banking
ORD_000676,CUST_00990,2024-07-02,10096.61,Beauty,Bangalore,Net Banking
ORD_000677,CUST_02526,2024-04-19,297.07,Beauty,Chennai,UPI
ORD_000678,CUST_01292,2024-12-03,1268.14,Beauty,Delhi,UPI
ORD_000679,CUST_01762,2023-12-02,8722.65,Electronics,Chennai,Card
ORD_000680,CUST_02915,2024-02-10,5015.61,Groceries,Chennai,COD
ORD_000681,CUST_02132,2023-06-28,4246.66,Fashion,Mumbai,Net Banking
ORD_000682,CUST_04555,2024-07-17,745.69,Electronics,Chennai,Net Banking
ORD_000683,CUST_00835,2023-05-24,468.5,Fashion,Chennai,UPI
ORD_000684,CUST_01821,2023-05-14,2761.4,Electronics,Mumbai,COD
ORD_000685,CUST_00689,2024-08-19,6625.96,Groceries,Hyderabad,UPI
ORD_000686,CUST_00179,2023-03-08,2034.13,Electronics,Mumbai,Card
ORD_000687,CUST_00754,2023-12-06,2119.32,Fashion,Chennai,Net Banking
ORD_000688,CUST_00415,2023-06-22,821.19,Groceries,Mumbai,Net Banking
ORD_000689,CUST_04065,2023-01-31,3668.68,Home,Mumbai,Card
ORD_000690,CUST_02900,2023-08-08,517.69,Electronics,Hyderabad,COD
ORD_000691,CUST_03654,2023-06-02,977.72,Fashion,Delhi,Card
ORD_000692,CUST_02418,2024-05-25,1385.36,Home,Delhi,Net Banking
ORD_000693,CUST_00500,2023-03-31,1771.21,Beauty,Mumbai,Card
ORD_000694,CUST_03435,2023-07-24,694.03,Groceries,Bangalore,UPI
ORD_000695,CUST_03134,2024-12-31,304.96,Beauty,Mumbai,Net Banking
ORD_000696,CUST_02819,2024-08-02,2358.0,Groceries,Hyderabad,Net Banking
